benchmark,variant,method,query_id,prompt,gold_answer,predicted_answer,is_correct,exact_match,question_bucket,answer_type,is_comparative,failure_bucket,retrieval_support_recall_at_final_k,confidence,confidence_margin
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0095,What did Melanie and her family do while camping?,"explored nature, roasted marshmallows, and went on a hike",roasted marshmallows and shared stories around the campfire,False,False,generic,generic,False,supported_but_wrong,1.0,0.1787222935766974,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0096,What kind of counseling and mental health services is Caroline interested in pursuing?,"working with trans people, helping them accept themselves and supporting their mental health",working with those with similar issues,False,False,item_name,item_name,False,supported_but_wrong,1.0,0.15664480389800234,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0097,What workshop did Caroline attend recently?,LGBTQ+ counseling workshop,unknown,False,False,event_name,event_name,False,retrieval_miss,0.0,0.19791367505012855,0.38785000000000003
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0098,What was discussed in the LGBTQ+ counseling workshop?,therapeutic methods and how to best work with trans people,unknown,False,False,event_name,event_name,False,supported_but_wrong,1.0,0.1535619818030621,0.18439700000000003
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0099,What motivated Caroline to pursue counseling?,"her own journey and the support she received, and how counseling improved her life",wanting to help people and make a positive impact,False,False,generic,generic,False,supported_but_wrong,1.0,0.549833997312478,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0100,What kind of place does Caroline want to create for people?,a safe and inviting place for people to grow,a safe and loving home,False,False,item_name,item_name,False,retrieval_miss,0.0,0.17676107576624614,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0101,Did Melanie make the black and white bowl in the photo?,Yes,unknown,False,False,judgment,judgment,False,confident_selection_error,1.0,0.19019956993944287,0.28227599999999997
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0102,What kind of books does Caroline have in her library?,"kids' books - classics, stories from different cultures, educational books",books and toys,False,False,item_name,item_name,False,supported_but_wrong,1.0,0.21317128283831346,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0103,What was Melanie's favorite book from her childhood?,"""Charlotte's Web""",unknown,False,False,title_or_name,title_or_name,False,confident_selection_error,1.0,0.5344289060869171,0.831081
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0104,What book did Caroline recommend to Melanie?,"""Becoming Nicole""",unknown,False,False,title_or_name,title_or_name,False,confident_selection_error,1.0,0.561416675720401,0.24691399999999997
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0105,"What did Caroline take away from the book ""Becoming Nicole""?",Lessons on self-acceptance and finding support,unknown,False,False,title_or_name,title_or_name,False,supported_but_wrong,1.0,0.520821285372743,0.08333299999999999
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0106,What are the new shoes that Melanie got used for?,Running,unknown,False,False,generic,generic,False,retrieval_miss,0.0,0.17049607403357286,0.0
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0107,What is Melanie's reason for getting into running?,To de-stress and clear her mind,to take care of her mind and practice self-care,False,False,generic,generic,False,supported_but_wrong,1.0,0.2067454571465706,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0108,What does Melanie say running has been great for?,Her mental health,refreshes her and helps her stay present for her family,False,False,generic,generic,False,confident_selection_error,1.0,0.549833997312478,0.2
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0109,What did Mel and her kids make during the pottery workshop?,pots,pots,True,True,event_name,event_name,False,correct,1.0,0.18533963333685913,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0110,What kind of pot did Mel and her kids make with clay?,a cup with a dog face on it,up,False,False,item_name,item_name,False,supported_but_wrong,1.0,0.196521395949814,0.12830199999999992
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0111,What creative project do Mel and her kids do together besides pottery?,painting,painting,True,True,title_or_name,title_or_name,False,correct,1.0,0.1957081038864005,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0112,What did Mel and her kids paint in their latest project in July 2023?,a sunset with a palm tree,a painting of a sunset with a palm tree,True,False,title_or_name,title_or_name,False,correct,1.0,0.19029999871549924,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0113,What did Caroline see at the council meeting for adoption?,many people wanting to create loving homes for children in need,unknown,False,False,event_name,event_name,False,confident_selection_error,1.0,0.1970820864878089,0.563153
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0114,What do sunflowers represent according to Caroline?,warmth and happiness,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.18589218382907793,0.37168100000000004
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0115,Why are flowers important to Melanie?,They remind her to appreciate the small moments and were a part of her wedding decor,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.18948377913806272,0.29807700000000004
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0116,What inspired Caroline's painting for the art show?,visiting an LGBTQ center and wanting to capture unity and strength,unknown,False,False,title_or_name,title_or_name,False,supported_but_wrong,1.0,0.15636518042041628,0.06591800000000003
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0117,How often does Melanie go to the beach with her kids?,once or twice a year,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.2246642481345192,0.8760330000000001
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0118,What did Melanie and her family see during their camping trip last year?,Perseid meteor shower,forest and hiking,False,False,event_name,event_name,False,supported_but_wrong,1.0,0.17680384801629961,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0119,How did Melanie feel while watching the meteor shower?,in awe of the universe,unknown,False,False,generic,generic,False,retrieval_miss,0.0,0.18505279342199632,0.333333
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0120,Whose birthday did Melanie celebrate recently?,Melanie's daughter,her daughter's,False,False,generic,generic,False,supported_but_wrong,1.0,0.1974602087481563,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0121,Who performed at the concert at Melanie's daughter's birthday?,Matt Patterson,Matt Patterson,True,True,person_name,person_name,False,correct,1.0,0.4676007728150323,1.8442910000000001
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0122,Why did Melanie choose to use colors and patterns in her pottery project?,She wanted to catch the eye and make people smile.,to catch the eye and make people smile,True,False,title_or_name,title_or_name,False,correct,1.0,0.17797419230259415,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0123,What pet does Caroline have?,guinea pig,guinea pig,True,True,item_name,item_name,False,correct,1.0,0.4117204007412631,1.64381
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0124,What pets does Melanie have?,Two cats and a dog,"a dog named Oliver, a cat named Bailey, and a guinea pig",False,False,generic,generic,False,supported_but_wrong,1.0,0.21946716212192022,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0125,Where did Oliver hide his bone once?,In Melanie's slipper,unknown,False,False,where,where,False,confident_selection_error,1.0,0.27271606737744153,0.9413
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0126,What activity did Caroline used to do with her dad?,Horseback riding,unknown,False,False,activity_list,activity_list,False,confident_selection_error,1.0,0.31178042326008837,0.627249
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0127,What did Caroline make for a local church?,a stained glass window,unknown,False,False,generic,generic,False,confident_selection_error,1.0,1.0,0.375
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0128,What did Caroline find in her neighborhood during her walk?,a rainbow sidewalk,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.201822331331585,0.292929
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0129,Which song motivates Caroline to be courageous?,Brave by Sara Bareilles,unknown,False,False,title_or_name,title_or_name,False,retrieval_miss,0.0,0.2076335161753869,0.403226
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0130,Which  classical musicians does Melanie enjoy listening to?,Bach and Mozart,unknown,False,False,person_name,person_name,False,retrieval_miss,0.0,0.19560242906387068,0.17647100000000004
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0131,Who is Melanie a fan of in terms of modern music?,Ed Sheeran,Matt Patterson,False,False,person_name,person_name,False,retrieval_miss,0.0,0.3847818437869864,1.0
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0132,How long has Melanie been creating art?,7 years,unknown,False,False,duration,duration,False,confident_selection_error,1.0,0.2147180939334111,0.83213
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0133,What precautionary sign did Melanie see at the café?,A sign stating that someone is not being able to leave,unknown,False,False,generic,generic,False,retrieval_miss,0.0,0.1794480804192879,0.36111099999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0134,What advice does Caroline give for getting started with adoption?,"Do research, find an adoption agency or lawyer, gather necessary documents, and prepare emotionally.",find an adoption agency,False,False,generic,generic,False,confident_selection_error,1.0,0.26485951517797834,0.5005649999999999
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0135,What setback did Melanie face in October 2023?,She got hurt and had to take a break from pottery.,her son got into an accident during a roadtrip,False,False,generic,generic,False,supported_but_wrong,1.0,0.20978031995920363,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0136,What does Melanie do to keep herself busy during her pottery break?,Read a book and paint.,making pottery,False,False,generic,generic,False,supported_but_wrong,1.0,0.17894124242262893,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0137,"What painting did Melanie show to Caroline on October 13, 2023?",A painting inspired by sunsets with a pink sky.,unknown,False,False,title_or_name,title_or_name,False,supported_but_wrong,1.0,0.15608557526529246,0.10600200000000004
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0138,"What kind of painting did Caroline share with Melanie on October 13, 2023?",An abstract painting with blue streaks on a wall.,a painting of a sunset on a small easel,False,False,item_name,item_name,False,supported_but_wrong,1.0,0.1812161380467612,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0139,What was the poetry reading that Caroline attended about?,It was a transgender poetry reading where transgender people shared their stories.,unknown,False,False,generic,generic,False,supported_but_wrong,1.0,0.17896266389257132,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0140,What did the posters at the poetry reading say?,"""Trans Lives Matter""",unknown,False,False,generic,generic,False,retrieval_miss,0.0,0.1456090982002002,0.0
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0141,What does Caroline's drawing symbolize for her?,Freedom and being true to herself.,unknown,False,False,generic,generic,False,retrieval_miss,0.0,0.1604903892455495,0.18125000000000002
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0142,How do Melanie and Caroline describe their journey through life together?,An ongoing adventure of learning and growing.,"They describe their journey through sharing personal experiences, supporting each other's goals, and discussing challenges and growth.",False,False,generic,generic,False,retrieval_miss,0.0,0.18471750052275487,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0143,What happened to Melanie's son on their road trip?,He got into an accident,got into an accident,True,False,event_name,event_name,False,correct,1.0,0.2169462588976879,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0144,How did Melanie's son handle the accident?,He was scared but reassured by his family,he was okay,False,False,generic,generic,False,supported_but_wrong,1.0,0.21636105324973562,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0145,How did Melanie feel about her family after the accident?,They are important and mean the world to her,"After the accident, Melanie felt that family was super important and she needed them.",False,False,generic,generic,False,supported_but_wrong,1.0,0.2103703285907491,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0146,How did Melanie's children handle the accident?,They were scared but resilient,They were scared,False,False,generic,generic,False,supported_but_wrong,1.0,0.21525694276030857,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0147,How did Melanie feel after the accident?,Grateful and thankful for her family,scared,False,False,generic,generic,False,supported_but_wrong,1.0,0.20236012622594418,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0148,What was Melanie's reaction to her children enjoying the Grand Canyon?,She was happy and thankful,They enjoyed it,False,False,generic,generic,False,supported_but_wrong,1.0,0.20120702921066977,0.19999999999999996
